,recipe_id,ingredient,readings,amount
563,2273568,卵,タマゴ,1コ
564,2273568,ごま油,ゴマアブラ,適量
565,2273568,ポン酢ごま七味などお好みのもの,ポンズゴマシチミナドオコノミノモノ,適量
566,299370,じゃがいも,ジャガイモ,3個
567,299370,たまねぎ,タマネギ,0.5個
568,299370,牛薄切り肉,ウシウスギリニク,100g
569,299370,にんじん,ニンジン,0.5本
570,299370,サラダ油,サラダユ,3.0
571,299370,ダシ汁,ダシジル,2カップ
572,299370,酒,サケ,9.0
573,299370,砂糖,サトウ,6.0
574,299370,みりん,ミリン,6.0
575,299370,醤油,ショウユ,9.0
576,4465684,鶏もも肉,ニワトリモモニク,1枚
577,4465684,大根,ダイコン,中サイズ20cm
578,4465684,いんげん(茹でる),インゲン(ユデル),4~5本
579,4465684,酒,サケ,6.0
580,4465684,砂糖,サトウ,6.0
581,4465684,白だし,シロダシ,3.0
582,4465684,しょうゆ,ショウユ,6.0
583,4465684,みりん(仕上げ用),ミリン(シアゲヨウ),3.0
584,4465684,しょうゆ(仕上げ用),ショウユ(シアゲヨウ),3.0
585,2384661,卵,タマゴ,2個
586,2384661,マヨネーズ,マヨネーズ,3.0
587,2384661,めんつゆ,メンツユ,3.0
588,2384661,砂糖,サトウ,3.0
589,2384661,焼く油,ヤクアブラ,少々
590,2384661,卵,タマゴ,4個
591,2384661,白だし大さじ11/2水大さじ11/2)(麺つゆなら大さじ2水大さじ1),シロダシオオサジ11/2ミズオオサジ11/2)(メンツユナラオオサジ2ミズオオサジ1),9.0
592,2384661,酒,サケ,1.0
593,2384661,砂糖,サトウ,31.5
594,2384661,サラダ油,サラダユ,少々
595,1324822,長いも,ナガイモ,0.5本(正味250グラム)
596,1324822,ベーコン,ベーコン,4枚(70グラム)
597,1324822,サラダ油,サラダユ,3.0
598,1324822,塩こしょう,シオコショウ,少々
599,1324822,ピザ用チーズ,ピザヨウチーズ,50グラム
600,1324822,しょう油,ショウユ,1.0
601,1324822,にんにく,ニンニク,1かけ
602,1324822,パセリ(ねぎでも),パセリ(ネギデモ),少々
603,3449888,小松菜,コマツナ,150g
604,3449888,豚こま肉,ブタコマニク,150g
605,3449888,椎茸,シイタケ,3枚
606,3449888,にんにく,ニンニク,3~5g
607,3449888,ごま油,ゴマアブラ,2.0
608,3449888,塩,シオ,2つまみ
609,3449888,酒,サケ,1.0
610,3449888,片栗粉,カタクリコ,1.0
611,3449888,酒,サケ,1.5
612,3449888,中華あじ,チュウカアジ,1.0
613,3449888,醤油,ショウユ,0.5
614,1531380,卵Mサイズ,タマゴMサイズ,2個(58~64g未満/個)
615,1531380,水,ミズ,400cc
616,2781718,かぼちゃ,カボチャ,0.25個
617,2781718,玉ねぎ,タマネギ,0.5個
618,2781718,バター,バター,20g
619,2781718,水,ミズ,350ml
620,2781718,コンソメ,コンソメ,1個
621,2781718,砂糖,サトウ,1.0
622,2781718,しょうゆ,ショウユ,0.5
623,2781718,牛乳,ギュウニュウ,300〜350ml
624,2381526,水菜,ミズナ,2束
625,2381526,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),6.0
626,2381526,水,ミズ,6.0
627,2381526,かつおぶし(好みで),カツオブシ(コノミデ),適量
628,2100156,さば,サバ,1枚
629,2100156,塩胡椒,シオコショウ,少々
630,2100156,小麦粉,コムギコ,6.0
631,2100156,トマト(プチトマト),トマト(プチトマト),0.25(5個)
632,2100156,タマネギ,タマネギ,0.25
633,2100156,ポン酢,ポンズ,6.0
634,2100156,オリーブオイル,オリーブオイル,3.0
635,2100156,塩,シオ,少々
636,2100156,ブラックペッパー,ブラックペッパー,少々
637,2100156,あれば乾燥バジル,アレバカンソウバジル,少々
638,2100156,お好みでレモン汁,オコノミデレモンジル,2.0
639,1209182,もやし,モヤシ,1袋
640,1209182,牛切り落とし肉,ウシキリオトシニク,200グラム
641,1209182,小松菜,コマツナ,1束
642,1209182,砂糖,サトウ,9.0
643,1209182,しょうゆ,ショウユ,4.5
644,1209182,油,アブラ,適量
645,766698,切干大根,キリボシダイコン,30g
646,766698,油,アブラ,1.5
647,766698,酒,サケ,1.5
648,766698,砂糖,サトウ,1.5
649,766698,醤油,ショウユ,3.0
650,766698,シーチキン,シーチキン,0.5缶
651,766698,マヨネーズ,マヨネーズ,6.0
652,3524366,ほうれん草,ホウレンソウ,1袋
653,3524366,人参,ニンジン,0.5本
654,3524366,絹豆腐,キヌトウフ,1丁(330グラム表示の物)
655,3524366,かつおだし醤油砂糖,カツオダシショウユサトウ,各小さじ1.5
656,3524366,白すりごま,シロスリゴマ,6.0
657,1118396,キャベツ,キャベツ,0.25個
658,1118396,豆腐(絹),トウフ(キヌ),300~350g
659,1118396,卵,タマゴ,3個
660,1118396,ベーコン,ベーコン,2枚
661,1118396,とろけるチーズ(お好みで),トロケルチーズ(オコノミデ),4つまみ
662,1118396,塩胡椒,シオコショウ,少々
663,1118396,ソースマヨネーズ,ソースマヨネーズ,適量
664,1118396,青のりかつぶし,アオノリカツブシ,適量
665,492823,水菜(大きい束で),ミズナ(オオキイタバデ),2束
666,492823,ツナ,ツナ,1缶
667,492823,マヨネーズ,マヨネーズ,3.0
668,492823,ぽん酢,ポンス,3.0
669,492823,ごま油,ゴマアブラ,1.0
670,3333400,きゅうり,キュウリ,2本(小さめ)
671,3333400,玉ねぎ,タマネギ,0.5個
672,3333400,ツナ缶,ツナカン,1缶(80グラム~90グラム)
673,3333400,マヨネーズ,マヨネーズ,9.0
674,3333400,醤油,ショウユ,1.0
675,3333400,胡椒,コショウ,適量
676,3333400,塩,シオ,少々
677,3333400,水,ミズ,玉ねぎが浸かる程度の量
678,3333400,塩,シオ,0.5
679,2837502,キャベツ,キャベツ,0.5玉
680,2837502,もやし,モヤシ,2袋
681,2837502,ニラ,ニラ,1束
682,2837502,牛もつ(部位はお好みで)豚もつ代用可,ウシモツ(ブイハオコノミデ)ブタモツダイヨウカ,400〜500g
683,2837502,乾燥にんにくチップ,カンソウニンニクチップ,適量
684,2837502,白ごま(すりごまでもOK),シロゴマ(スリゴマデモOK),適量
685,2837502,輪切り唐辛子,ワギリトウガラシ,適量
686,2837502,水,ミズ,4カップ(800ml)
687,2837502,和風だしの素,ワフウダシノモト,0.5袋(4g)
688,2837502,鶏ガラスープの素,ニワトリガラスープノモト,6.0
689,2837502,薄口しょうゆ,ウスクチショウユ,18.0
690,2837502,みりん,ミリン,6.0
691,2837502,砂糖,サトウ,1.0
692,2837502,おろしにんにく(チューブ可),オロシニンニク(チューブカ),適量(5cm)
693,2837502,おろししょうが(チューブ可),オロシショウガ(チューブカ),適量(5cm)
694,762321,豆腐,トウフ,2丁
695,762321,玉ねぎ,タマネギ,中1個
696,762321,パン粉,パンコ,2カップ
697,762321,塩こしょう,シオコショウ,適量
698,762321,しょうゆ,ショウユ,1.0
699,762321,卵,タマゴ,1個
700,3518136,ご飯,ゴハン,300g
701,3518136,梅干し,ウメボシ,2個
702,3518136,かつおぶし,カツオブシ,1袋(2g)
703,3518136,炒りごま,イリゴマ,適量
704,3518136,しょうゆ,ショウユ,1.0
705,2241663,卵(M),タマゴ(M),1ヶ
706,2241663,マヨネーズ,マヨネーズ,10g
707,2241663,キムチ,キムチ,80g
708,2241663,ごま油,ゴマアブラ,5g
709,2241663,刻み海苔,キザミノリ,お好みで
710,1917349,ご飯,ゴハン,1合分
711,1917349,卵,タマゴ,2個
712,1917349,ねぎ(みじん切り),ネギ(ミジンギリ),10cm分
713,1917349,鶏がらスープの素,ニワトリガラスープノモト,0.5
714,1917349,油,アブラ,2.0
715,1917349,豚バラor豚コマ切れ,ブタバラorブタコマギレ,150g
716,1917349,キャベツ,キャベツ,200g
717,1917349,にんにく(みじん切り),ニンニク(ミジンギリ),1片
718,1917349,しょうが(みじん切り),ショウガ(ミジンギリ),1片
719,1917349,塩コショウ,シオコショウ,少々
720,1917349,油,アブラ,1.0
721,1917349,紅しょうが(付け合せ),ベニショウガ(ツケアワセ),有ると嬉しい
722,1917349,醤油,ショウユ,3.0
723,1917349,オイスターソース,オイスターソース,3.0
724,1917349,日本酒,ニッポンシュ,3.0
725,1917349,砂糖,サトウ,1.0
726,1917349,お湯又は水,オユマタハミズ,120cc
727,1917349,鶏がらスープの素,ニワトリガラスープノモト,0.5
728,1917349,片栗粉,カタクリコ,3.0
729,1917349,水,ミズ,3.0
730,705820,かぶの葉,カブノハ,3株分
731,705820,味噌,ミソ,1.5
732,705820,砂糖,サトウ,3.0
733,705820,しょう油,ショウユ,1.0
734,705820,すりゴマ,スリゴマ,3.0
735,705820,ごま油,ゴマアブラ,適量
736,2596485,卵,タマゴ,4個
737,2596485,カニかま,カニカマ,120g
738,2596485,塩コショウ,シオコショウ,少々
739,2596485,青ねぎ,アオネギ,適量
740,2596485,水,ミズ,150cc
741,2596485,醤油,ショウユ,4.5
742,2596485,米酢,ベイス,3.0
743,2596485,砂糖,サトウ,6.0
744,2596485,片栗粉,カタクリコ,2.0
745,3847594,もやし,モヤシ,2袋
746,3847594,豚肉,ブタニク,200グラム
747,3847594,卵,タマゴ,8個(2個4人分)
748,3847594,かつおだし,カツオダシ,0.5
749,3847594,水,ミズ,3.0
750,3847594,マヨネーズ,マヨネーズ,1.0
751,3847594,醤油,ショウユ,1.0
752,3847594,かつおだし,カツオダシ,2.0
753,3847594,酒,サケ,3.0
754,3847594,サラダ油,サラダユ,適量
755,2985128,白菜の葉,ハクサイノハ,3枚
756,2985128,コーン,コーン,9.0
757,2985128,ベーコン,ベーコン,1枚
758,2985128,コンソメ(固形),コンソメ(コケイ),1個
759,2985128,水,ミズ,300cc
760,2985128,牛乳,ギュウニュウ,100cc
761,2985128,塩コショウ,シオコショウ,少々
762,888069,大葉,オオバ,食べたい量
763,888069,醤油,ショウユ,お好みの量
764,888069,ごま油,ゴマアブラ,お好みの量
765,888069,ご飯,ゴハン,食べたい量
766,1914565,豚ヒレ肉(ブロック),ブタヒレニク(ブロック),400g
767,1914565,にんにく,ニンニク,1片
768,1914565,玉ねぎ(小),タマネギ(ショウ),1個
769,1914565,しめじ,シメジ,1株
770,1914565,ハーブソルト,ハーブソルト,適量
771,1914565,小麦粉,コムギコ,6.0
772,1914565,トマト缶(カットタイプ),トマトカン(カットタイプ),1缶
773,1914565,ローリエ,ローリエ,1枚
774,1914565,オレガノ(乾燥),オレガノ(カンソウ),適量
775,1914565,塩ウスターソース,シオウスターソース,各小さじ1
776,1914565,めんつゆ(濃縮タイプ),メンツユ(ノウシュクタイプ),2.0
777,1914565,牛乳,ギュウニュウ,18.0
778,3164183,キャベツ,キャベツ,0.25個
779,3164183,ピーマン,ピーマン,2個
780,3164183,しめじ,シメジ,1パック
781,3164183,まいたけ,マイタケ,1パック
782,3164183,エリンギ,エリンギ,1パック
783,3164183,豚バラ薄切り肉(又はしゃぶしゃぶ肉),ブタバラウスギリニク(マタハシャブシャブニク),80g
784,3164183,にんにく生姜,ニンニクショウガ,各1片
785,3164183,鶏ガラスープの素,ニワトリガラスープノモト,0.5
786,3164183,甜麺醤(又は味噌),甜麺ヒシオ(マタハミソ),3.0
787,3164183,砂糖醤油,サトウショウユ,各大さじ1弱
788,3164183,豆板醤,マメイタヒシオ,0.5
789,3164183,紹興酒(又は酒),ショウコウシュ(マタハサケ),3.0
790,3164183,塩胡椒,シオコショウ,適宜
791,3164183,サラダ油,サラダユ,2.0100000000000002
792,3313366,茄子,ナスビ,5個
793,3313366,ごま油,ゴマアブラ,適量
794,3313366,水,ミズ,200cc
795,3313366,だしのもと,ダシノモト,2.0
796,3313366,砂糖,サトウ,6.0
797,3313366,酒,サケ,3.0
798,3313366,みりん,ミリン,3.0
799,3313366,しょう油,ショウユ,2.0
800,2094858,ミートソース(残りもので),ミートソース(ノコリモノデ),12.0
801,2094858,マヨネーズ,マヨネーズ,3.0
802,2094858,たまご,タマゴ,2個
803,2094858,砂糖,サトウ,ひとつまみ
804,2094858,水,ミズ,3.0
805,1662172,長ネギ,ナガネギ,2本
806,1662172,a醤油,aショウユ,9.0
807,1662172,a酒,aシュ,9.0
808,1662172,a酢,aス,9.0
809,1662172,a砂糖,aサトウ,1.5
810,1662172,a一味唐辛子,aイチミトウガラシ,3.0
811,1662172,aゴマ油,aゴマアブラ,3.0
812,1662172,a白ごま,aシロゴマ,好きなだけ
813,3211193,卵,タマゴ,1個
814,3211193,水,ミズ,1.0
815,3211193,だしの素,ダシノモト,少々
816,3211193,しょうゆ,ショウユ,少々
817,3211193,塩,シオ,ひとつまみ
818,3211193,水溶き片栗粉,ミズトキカタクリコ,1.0
819,3510910,鶏もも肉または豚薄切り肉など,ニワトリモモニクマタハブタウスギリニクナド,1枚または250g
820,3510910,玉ねぎ,タマネギ,1個
821,3510910,にんじん,ニンジン,1本
822,3510910,じゃがいも,ジャガイモ,1個
823,3510910,ブロッコリー,ブロッコリー,0.5株
824,3510910,サラダ油,サラダユ,3.0
825,3510910,バター,バター,25g
826,3510910,小麦粉,コムギコ,9.0
827,3510910,水,ミズ,400ml
828,3510910,牛乳,ギュウニュウ,600ml
829,3510910,コンソメキューブ,コンソメキューブ,3個
830,3510910,ローリエの葉,ローリエノハ,1枚
831,3510910,プロセスチーズ(とろけないタイプのスライスチーズ),プロセスチーズ(トロケナイタイプノスライスチーズ),50g(2〜3枚)
832,3510910,塩こしょう,シオコショウ,少々
833,250875,スパゲティ,スパゲティ,200g
834,250875,たらこ(お好みで辛子明太子),タラコ(オコノミデカラシメンタイコ),小ぶりのもの2腹
835,250875,かいわれ大根,カイワレダイコン,0.5パック
836,250875,きざみ海苔,キザミノリ,適量
837,250875,バター,バター,6.0
838,250875,酒,サケ,3.0
839,250875,塩,シオ,少々
840,3367477,豚薄切り肉(ひき肉でもOK),ブタウスギリニク(ヒキニクデモOK),150g
841,3367477,しょう油,ショウユ,小1
842,3367477,酒,サケ,小1
843,3367477,オイスターソース,オイスターソース,小1
844,3367477,あればゼラチン,アレバゼラチン,小1弱
845,3367477,ネギ,ネギ,1本
846,3367477,塩麹,シオコウジ,大1
847,3367477,ゴマ油,ゴマアブラ,大1
848,3367477,あればゼラチン,アレバゼラチン,小1
849,3367477,ご飯(温めておく),ゴハン(アタタメテオク),2人分
850,3367477,塩コショー,シオコショー,適宜
851,1129961,木綿豆腐,コワタトウフ,1丁
852,1129961,粗塩,アラシオ,1.0
853,1129961,塩麹で漬けても美味しいですうまみが倍増,シオコウジデツケテモオイシイデスウマミガバイゾウ,塩麹なら大さじ1
854,1129961,1.オリーブオイルと黒胡椒,1.オリーブオイルトクロコショウ,好きなだけ
855,1129961,2.ごま油とネギ,2.ゴマアブラトネギ,好きなだけ
856,1129961,3.トマトとバジルとオリーブ油でカプレーゼ風,3.トマトトバジルトオリーブユデカプレーゼフウ,好きなだけ
857,1129961,4.アボカド(スライス)オリーブオイルガーリックパウダー,4.アボカド(スライス)オリーブオイルガーリックパウダー,好きなだけ
858,1374729,砂糖,サトウ,7.5
859,1374729,すりごま,スリゴマ,3.0
860,1374729,しょうゆ,ショウユ,3.0
861,1374729,ごま油,ゴマアブラ,3.0
862,1374729,サラダ油,サラダユ,6.0
863,1374729,酢,ス,1.5
864,3400058,お好きなキノコ,オスキナキノコ,合計250グラム
865,3400058,(今回はしめじ,(コンカイハシメジ,エリンギ使用)
866,3400058,ベーコン(ハーフ),ベーコン(ハーフ),4枚(約30グラム)
867,3400058,オリーブオイル,オリーブオイル,3.0
868,3400058,昆布,コンブ,5センチ
869,3400058,塩,シオ,0.5
870,3400058,水,ミズ,200ml
871,3400058,だしの素,ダシノモト,0.5
872,3400058,牛乳,ギュウニュウ,200ml
873,3400058,片栗粉,カタクリコ,1.5
874,3400058,塩胡椒,シオコショウ,適量
875,3400058,パセリ(あれば),パセリ(アレバ),適量
876,2294846,オクラ,オクラ,1ネット
877,2294846,トマト,トマト,中2個
878,2294846,にんにく,ニンニク,1片
879,2294846,オリーブオール,オリーブオール,6.0
880,2294846,塩胡椒,シオコショウ,適宜
881,1028141,ご飯,ゴハン,1膳分
882,1028141,シーフードミックス,シーフードミックス,好みで
883,1028141,長ネギ,ナガネギ,0.33本
884,1028141,卵,タマゴ,1個
885,1028141,鶏ガラスープの素,ニワトリガラスープノモト,1.0
886,1028141,醤油,ショウユ,3.0
887,1028141,塩コショウ,シオコショウ,少々
888,796966,なす,ナス,2本
889,796966,きゅうり,キュウリ,1本
890,796966,麺つゆ,メンツユ,9.0
891,796966,みりん,ミリン,6.0
892,796966,七味唐辛子,シチミトウガラシ,お好みで
893,796966,油,アブラ,6.0
894,3672400,牛スライス,ウシスライス,200g
895,3672400,トマト,トマト,1個
896,3672400,サラダ油,サラダユ,1.0
897,3672400,塩,シオ,少々
898,3672400,コショウ,コショウ,少々
899,3672400,アサツキ,アサツキ,適量
900,517045,茄子,ナスビ,普通サイズ3本
